,0
256,0.00051200006
257,0.00051200006
258,0.00051200006
259,0.00051200006
260,0.00051200006
261,0.00051200006
262,0.00051200006
263,0.00051200006
264,0.00051200006
265,0.00051200006
266,0.00040960003
267,0.00040960003
268,0.00040960003
269,0.00040960003
270,0.00040960003
271,0.00040960003
272,0.00040960003
273,0.00040960003
274,0.00040960003
275,0.00040960003
276,0.00040960003
277,0.00040960003
278,0.00040960003
279,0.00040960003
280,0.00040960003
281,0.00040960003
282,0.00040960003
283,0.00040960003
284,0.00040960003
285,0.00040960003
286,0.00040960003
287,0.00040960003
288,0.00040960003
289,0.00040960003
290,0.00040960003
291,0.00040960003
292,0.00040960003
293,0.00040960003
294,0.00040960003
295,0.00040960003
296,0.00040960003
297,0.00040960003
298,0.00032768003
299,0.00032768003
300,0.00032768003
301,0.00032768003
302,0.00032768003
303,0.00032768003
304,0.00032768003
305,0.00032768003
306,0.00032768003
307,0.00032768003
308,0.00032768003
309,0.00032768003
310,0.00032768003
311,0.00032768003
312,0.00032768003
313,0.00032768003
314,0.00032768003
315,0.00032768003
316,0.00032768003
317,0.00032768003
318,0.00032768003
319,0.00026214402
320,0.00026214402
321,0.00026214402
322,0.00026214402
323,0.00026214402
324,0.00026214402
325,0.00026214402
326,0.00026214402
327,0.00026214402
328,0.00026214402
329,0.00026214402
330,0.00026214402
331,0.00026214402
332,0.00026214402
333,0.00026214402
334,0.00026214402
335,0.00026214402
336,0.00026214402
337,0.00026214402
338,0.00026214402
339,0.00026214402
340,0.00026214402
341,0.00026214402
342,0.00026214402
343,0.00026214402
344,0.00026214402
345,0.00026214402
346,0.00026214402
347,0.00026214402
348,0.00026214402
349,0.00026214402
350,0.00026214402
351,0.00026214402
352,0.00026214402
353,0.00026214402
354,0.00026214402
355,0.00026214402
356,0.00026214402
357,0.00026214402
358,0.00020971522
359,0.00020971522
360,0.00020971522
361,0.00020971522
362,0.00020971522
363,0.00020971522
364,0.00020971522
365,0.00020971522
366,0.00020971522
367,0.00020971522
368,0.00020971522
369,0.00020971522
370,0.00020971522
371,0.00020971522
372,0.00020971522
373,0.00020971522
374,0.00020971522
375,0.00020971522
376,0.00020971522
377,0.00020971522
378,0.00020971522
379,0.00020971522
380,0.00020971522
381,0.00020971522
382,0.00020971522
383,0.00020971522
384,0.00020971522
385,0.00020971522
386,0.00020971522
387,0.00020971522
388,0.00020971522
389,0.00020971522
390,0.00020971522
391,0.00020971522
392,0.00020971522
393,0.00020971522
394,0.00016777217
395,0.00016777217
396,0.00016777217
397,0.00016777217
398,0.00016777217
399,0.00016777217
400,0.00016777217
401,0.00016777217
402,0.00016777217
403,0.00016777217
404,0.00016777217
405,0.00016777217
406,0.00016777217
407,0.00016777217
408,0.00016777217
409,0.00016777217
410,0.00016777217
411,0.00016777217
412,0.00016777217
413,0.00016777217
414,0.00016777217
415,0.00016777217
416,0.00016777217
417,0.00016777217
418,0.00016777217
419,0.00016777217
420,0.00016777217
421,0.00016777217
422,0.00013421774
423,0.00013421774
424,0.00013421774
425,0.00013421774
426,0.00013421774
427,0.00013421774
428,0.00013421774
429,0.00013421774
430,0.00013421774
431,0.00013421774
432,0.00013421774
433,0.00013421774
434,0.00013421774
435,0.00013421774
436,0.00013421774
437,0.00013421774
438,0.00013421774
439,0.00013421774
440,0.00013421774
441,0.00013421774
442,0.00013421774
443,0.00013421774
444,0.00013421774
445,0.00013421774
446,0.00013421774
447,0.00013421774
448,0.00013421774
449,0.00013421774
450,0.00013421774
451,0.00013421774
452,0.00013421774
453,0.00013421774
454,0.00013421774
455,0.00013421774
456,0.00013421774
457,0.00013421774
458,0.00013421774
459,0.00013421774
460,0.00013421774
461,0.00013421774
462,0.00013421774
463,0.00013421774
464,0.00013421774
465,0.00013421774
466,0.00013421774
467,0.00013421774
468,0.00013421774
469,0.00013421774
470,0.00013421774
471,0.00013421774
472,0.00013421774
473,0.00013421774
474,0.00013421774
475,0.00013421774
476,0.00013421774
477,0.00013421774
478,0.00013421774
479,0.00013421774
480,0.00013421774
481,0.00013421774
482,0.00013421774
483,0.00013421774
484,0.00013421774
485,0.00013421774
486,0.00013421774
487,0.00013421774
488,0.00013421774
489,0.00013421774
490,0.00013421774
491,0.00013421774
492,0.00013421774
493,0.00013421774
494,0.000107374195
495,0.000107374195
496,0.000107374195
497,0.000107374195
498,0.000107374195
499,0.000107374195
500,0.000107374195
501,0.000107374195
502,0.000107374195
503,0.000107374195
504,0.000107374195
505,0.000107374195
506,0.000107374195
507,0.000107374195
508,0.000107374195
509,0.000107374195
510,0.000107374195
511,0.000107374195
512,0.000107374195
513,0.000107374195
514,0.000107374195
515,0.000107374195
516,0.000107374195
517,0.000107374195
518,0.000107374195
519,0.000107374195
520,0.000107374195
521,0.000107374195
522,8.589936e-05
523,8.589936e-05
524,8.589936e-05
525,8.589936e-05
526,8.589936e-05
527,8.589936e-05
528,8.589936e-05
529,8.589936e-05
530,8.589936e-05
531,8.589936e-05
532,8.589936e-05
533,8.589936e-05
534,8.589936e-05
535,8.589936e-05
536,8.589936e-05
537,8.589936e-05
538,8.589936e-05
539,8.589936e-05
540,8.589936e-05
541,8.589936e-05
542,8.589936e-05
543,8.589936e-05
544,8.589936e-05
545,8.589936e-05
546,8.589936e-05
547,8.589936e-05
548,8.589936e-05
549,8.589936e-05
550,8.589936e-05
551,8.589936e-05
552,8.589936e-05
553,8.589936e-05
554,8.589936e-05
555,8.589936e-05
556,8.589936e-05
557,6.8719484e-05
558,6.8719484e-05
559,6.8719484e-05
560,6.8719484e-05
561,6.8719484e-05
562,6.8719484e-05
563,6.8719484e-05
564,6.8719484e-05
565,6.8719484e-05
566,6.8719484e-05
567,6.8719484e-05
568,6.8719484e-05
569,6.8719484e-05
570,6.8719484e-05
571,6.8719484e-05
572,6.8719484e-05
573,6.8719484e-05
574,6.8719484e-05
575,6.8719484e-05
576,6.8719484e-05
577,6.8719484e-05
578,6.8719484e-05
579,6.8719484e-05
580,6.8719484e-05
581,6.8719484e-05
582,6.8719484e-05
583,6.8719484e-05
584,6.8719484e-05
585,6.8719484e-05
586,6.8719484e-05
587,6.8719484e-05
588,6.8719484e-05
589,6.8719484e-05
590,6.8719484e-05
591,6.8719484e-05
592,6.8719484e-05
593,6.8719484e-05
594,6.8719484e-05
595,6.8719484e-05
596,6.8719484e-05
597,6.8719484e-05
598,6.8719484e-05
599,6.8719484e-05
600,6.8719484e-05
601,6.8719484e-05
602,6.8719484e-05
603,6.8719484e-05
604,6.8719484e-05
605,6.8719484e-05
606,6.8719484e-05
607,6.8719484e-05
608,6.8719484e-05
609,6.8719484e-05
610,6.8719484e-05
611,6.8719484e-05
612,6.8719484e-05
613,6.8719484e-05
614,6.8719484e-05
615,6.8719484e-05
616,6.8719484e-05
617,6.8719484e-05
618,6.8719484e-05
619,6.8719484e-05
620,6.8719484e-05
621,6.8719484e-05
622,6.8719484e-05
623,6.8719484e-05
624,6.8719484e-05
625,6.8719484e-05
626,6.8719484e-05
627,6.8719484e-05
628,6.8719484e-05
629,6.8719484e-05
630,6.8719484e-05
631,6.8719484e-05
632,6.8719484e-05
633,6.8719484e-05
634,6.8719484e-05
635,6.8719484e-05
636,6.8719484e-05
637,6.8719484e-05
638,6.8719484e-05
639,6.8719484e-05
640,6.8719484e-05
641,6.8719484e-05
642,6.8719484e-05
643,6.8719484e-05
644,6.8719484e-05
645,6.8719484e-05
646,6.8719484e-05
647,6.8719484e-05
648,6.8719484e-05
649,6.8719484e-05
650,6.8719484e-05
651,6.8719484e-05
652,6.8719484e-05
653,6.8719484e-05
654,6.8719484e-05
655,6.8719484e-05
656,6.8719484e-05
657,6.8719484e-05
658,6.8719484e-05
659,6.8719484e-05
660,6.8719484e-05
661,6.8719484e-05
662,6.8719484e-05
663,6.8719484e-05
664,6.8719484e-05
665,6.8719484e-05
666,6.8719484e-05
667,6.8719484e-05
668,6.8719484e-05
669,6.8719484e-05
670,6.8719484e-05
671,6.8719484e-05
672,6.8719484e-05
673,6.8719484e-05
674,6.8719484e-05
675,6.8719484e-05
676,6.8719484e-05
677,6.8719484e-05
678,6.8719484e-05
679,6.8719484e-05
680,6.8719484e-05
681,6.8719484e-05
682,6.8719484e-05
683,6.8719484e-05
684,6.8719484e-05
685,6.8719484e-05
686,6.8719484e-05
687,6.8719484e-05
688,6.8719484e-05
689,6.8719484e-05
690,6.8719484e-05
691,6.8719484e-05
692,6.8719484e-05
693,6.8719484e-05
694,6.8719484e-05
695,6.8719484e-05
696,6.8719484e-05
697,6.8719484e-05
698,6.8719484e-05
699,6.8719484e-05
700,6.8719484e-05
701,6.8719484e-05
702,6.8719484e-05
703,6.8719484e-05
704,6.8719484e-05
705,6.8719484e-05
706,6.8719484e-05
707,6.8719484e-05
708,6.8719484e-05
709,6.8719484e-05
710,6.8719484e-05
711,6.8719484e-05
712,6.8719484e-05
713,6.8719484e-05
714,6.8719484e-05
715,6.8719484e-05
716,6.8719484e-05
717,6.8719484e-05
718,6.8719484e-05
719,6.8719484e-05
720,6.8719484e-05
721,6.8719484e-05
722,6.8719484e-05
723,6.8719484e-05
724,6.8719484e-05
725,6.8719484e-05
726,6.8719484e-05
727,6.8719484e-05
728,6.8719484e-05
729,6.8719484e-05
730,6.8719484e-05
731,6.8719484e-05
732,6.8719484e-05
733,6.8719484e-05
734,6.8719484e-05
735,6.8719484e-05
736,6.8719484e-05
737,6.8719484e-05
738,6.8719484e-05
739,6.8719484e-05
740,6.8719484e-05
741,5.4975586e-05
742,5.4975586e-05
743,5.4975586e-05
744,5.4975586e-05
745,5.4975586e-05
746,5.4975586e-05
747,5.4975586e-05
748,5.4975586e-05
749,5.4975586e-05
750,5.4975586e-05
751,5.4975586e-05
752,5.4975586e-05
753,5.4975586e-05
754,5.4975586e-05
755,5.4975586e-05
756,5.4975586e-05
757,5.4975586e-05
758,5.4975586e-05
759,5.4975586e-05
760,5.4975586e-05
761,5.4975586e-05
762,5.4975586e-05
763,5.4975586e-05
764,5.4975586e-05
765,5.4975586e-05
766,5.4975586e-05
767,5.4975586e-05
768,5.4975586e-05
769,5.4975586e-05
770,5.4975586e-05
771,5.4975586e-05
772,5.4975586e-05
773,5.4975586e-05
774,5.4975586e-05
775,5.4975586e-05
776,5.4975586e-05
777,5.4975586e-05
778,5.4975586e-05
779,5.4975586e-05
780,5.4975586e-05
781,5.4975586e-05
782,5.4975586e-05
783,5.4975586e-05
784,5.4975586e-05
785,5.4975586e-05
786,5.4975586e-05
787,5.4975586e-05
788,5.4975586e-05
789,5.4975586e-05
790,5.4975586e-05
791,5.4975586e-05
792,5.4975586e-05
793,5.4975586e-05
794,5.4975586e-05
795,4.3980468e-05
796,4.3980468e-05
797,4.3980468e-05
798,4.3980468e-05
799,4.3980468e-05
800,4.3980468e-05
801,4.3980468e-05
802,4.3980468e-05
803,4.3980468e-05
804,4.3980468e-05
805,4.3980468e-05
806,4.3980468e-05
807,4.3980468e-05
808,4.3980468e-05
809,4.3980468e-05
810,4.3980468e-05
811,4.3980468e-05
812,4.3980468e-05
813,4.3980468e-05
814,4.3980468e-05
815,4.3980468e-05
816,4.3980468e-05
817,4.3980468e-05
818,4.3980468e-05
819,4.3980468e-05
820,4.3980468e-05
821,4.3980468e-05
822,4.3980468e-05
823,4.3980468e-05
824,4.3980468e-05
825,4.3980468e-05
826,4.3980468e-05
827,4.3980468e-05
828,4.3980468e-05
829,4.3980468e-05
830,4.3980468e-05
831,4.3980468e-05
832,4.3980468e-05
833,4.3980468e-05
834,4.3980468e-05
835,4.3980468e-05
836,4.3980468e-05
837,4.3980468e-05
838,4.3980468e-05
839,4.3980468e-05
840,4.3980468e-05
841,4.3980468e-05
842,4.3980468e-05
843,4.3980468e-05
844,4.3980468e-05
845,4.3980468e-05
846,4.3980468e-05
847,4.3980468e-05
848,4.3980468e-05
849,4.3980468e-05
850,4.3980468e-05
851,3.5184374e-05
852,3.5184374e-05
853,3.5184374e-05
854,3.5184374e-05
855,3.5184374e-05
856,3.5184374e-05
857,3.5184374e-05
858,3.5184374e-05
859,3.5184374e-05
860,3.5184374e-05
861,3.5184374e-05
862,3.5184374e-05
863,3.5184374e-05
864,3.5184374e-05
865,3.5184374e-05
866,3.5184374e-05
867,3.5184374e-05
868,3.5184374e-05
869,3.5184374e-05
870,3.5184374e-05
871,3.5184374e-05
872,3.5184374e-05
873,3.5184374e-05
874,3.5184374e-05
875,3.5184374e-05
876,3.5184374e-05
877,3.5184374e-05
878,3.5184374e-05
879,3.5184374e-05
880,3.5184374e-05
881,3.5184374e-05
882,3.5184374e-05
883,3.5184374e-05
884,3.5184374e-05
885,3.5184374e-05
886,3.5184374e-05
887,3.5184374e-05
888,3.5184374e-05
889,3.5184374e-05
890,3.5184374e-05
891,3.5184374e-05
892,3.5184374e-05
893,3.5184374e-05
894,3.5184374e-05
895,3.5184374e-05
896,3.5184374e-05
897,3.5184374e-05
898,3.5184374e-05
899,3.5184374e-05
900,3.5184374e-05
901,3.5184374e-05
902,3.5184374e-05
903,3.5184374e-05
904,3.5184374e-05
905,3.5184374e-05
906,3.5184374e-05
907,3.5184374e-05
908,3.5184374e-05
909,3.5184374e-05
910,3.5184374e-05
911,3.5184374e-05
912,3.5184374e-05
913,3.5184374e-05
914,3.5184374e-05
915,3.5184374e-05
916,3.5184374e-05
917,3.5184374e-05
918,3.5184374e-05
919,3.5184374e-05
920,3.5184374e-05
921,3.5184374e-05
922,3.5184374e-05
923,3.5184374e-05
924,3.5184374e-05
925,3.5184374e-05
926,3.5184374e-05
927,3.5184374e-05
928,3.5184374e-05
929,3.5184374e-05
930,3.5184374e-05
931,3.5184374e-05
932,2.8147499e-05
933,2.8147499e-05
934,2.8147499e-05
935,2.8147499e-05
936,2.8147499e-05
937,2.8147499e-05
938,2.8147499e-05
939,2.8147499e-05
940,2.8147499e-05
941,2.8147499e-05
942,2.8147499e-05
943,2.8147499e-05
944,2.8147499e-05
945,2.8147499e-05
946,2.8147499e-05
947,2.8147499e-05
948,2.8147499e-05
949,2.8147499e-05
950,2.8147499e-05
951,2.8147499e-05
952,2.8147499e-05
953,2.8147499e-05
954,2.8147499e-05
955,2.8147499e-05
956,2.8147499e-05
957,2.8147499e-05
958,2.8147499e-05
959,2.8147499e-05
960,2.8147499e-05
961,2.8147499e-05
962,2.8147499e-05
963,2.8147499e-05
964,2.8147499e-05
965,2.8147499e-05
966,2.8147499e-05
967,2.8147499e-05
968,2.8147499e-05
969,2.8147499e-05
970,2.8147499e-05
971,2.8147499e-05
972,2.8147499e-05
973,2.8147499e-05
974,2.8147499e-05
975,2.8147499e-05
976,2.8147499e-05
977,2.8147499e-05
978,2.8147499e-05
979,2.8147499e-05
980,2.8147499e-05
981,2.8147499e-05
982,2.8147499e-05
983,2.8147499e-05
984,2.8147499e-05
985,2.8147499e-05
986,2.8147499e-05
987,2.8147499e-05
988,2.8147499e-05
989,2.8147499e-05
990,2.8147499e-05
991,2.8147499e-05
992,2.8147499e-05
993,2.8147499e-05
994,2.8147499e-05
995,2.8147499e-05
996,2.8147499e-05
997,2.8147499e-05
998,2.8147499e-05
999,2.8147499e-05
1000,2.8147499e-05
1001,2.8147499e-05
1002,2.8147499e-05
1003,2.8147499e-05
1004,2.8147499e-05
1005,2.8147499e-05
1006,2.8147499e-05
1007,2.8147499e-05
1008,2.8147499e-05
1009,2.8147499e-05
1010,2.8147499e-05
1011,2.8147499e-05
1012,2.8147499e-05
1013,2.8147499e-05
1014,2.8147499e-05
1015,2.8147499e-05
1016,2.8147499e-05
1017,2.8147499e-05
1018,2.8147499e-05
1019,2.8147499e-05
1020,2.8147499e-05
1021,2.8147499e-05
1022,2.8147499e-05
1023,2.8147499e-05
1024,2.8147499e-05
1025,2.8147499e-05
1026,2.8147499e-05
1027,2.8147499e-05
1028,2.8147499e-05
1029,2.8147499e-05
1030,2.8147499e-05
1031,2.8147499e-05
1032,2.8147499e-05
1033,2.8147499e-05
1034,2.8147499e-05
1035,2.8147499e-05
1036,2.8147499e-05
1037,2.8147499e-05
1038,2.8147499e-05
1039,2.8147499e-05
1040,2.8147499e-05
1041,2.8147499e-05
1042,2.8147499e-05
1043,2.8147499e-05
1044,2.8147499e-05
1045,2.8147499e-05
1046,2.8147499e-05
1047,2.8147499e-05
1048,2.8147499e-05
1049,2.8147499e-05
1050,2.8147499e-05
1051,2.8147499e-05
1052,2.8147499e-05
1053,2.8147499e-05
1054,2.8147499e-05
1055,2.8147499e-05
1056,2.8147499e-05
1057,2.8147499e-05
1058,2.8147499e-05
1059,2.8147499e-05
1060,2.8147499e-05
1061,2.8147499e-05
1062,2.8147499e-05
1063,2.8147499e-05
1064,2.8147499e-05
1065,2.8147499e-05
1066,2.8147499e-05
1067,2.8147499e-05
1068,2.8147499e-05
1069,2.8147499e-05
1070,2.8147499e-05
1071,2.8147499e-05
1072,2.8147499e-05
1073,2.8147499e-05
1074,2.8147499e-05
1075,2.8147499e-05
1076,2.8147499e-05
1077,2.8147499e-05
1078,2.8147499e-05
1079,2.8147499e-05
1080,2.8147499e-05
1081,2.8147499e-05
1082,2.8147499e-05
1083,2.8147499e-05
1084,2.8147499e-05
1085,2.8147499e-05
1086,2.8147499e-05
1087,2.8147499e-05
1088,2.8147499e-05
1089,2.8147499e-05
1090,2.8147499e-05
1091,2.8147499e-05
1092,2.8147499e-05
1093,2.8147499e-05
1094,2.8147499e-05
1095,2.8147499e-05
1096,2.8147499e-05
1097,2.8147499e-05
1098,2.8147499e-05
1099,2.8147499e-05
1100,2.8147499e-05
1101,2.8147499e-05
1102,2.8147499e-05
1103,2.8147499e-05
1104,2.8147499e-05
1105,2.8147499e-05
1106,2.8147499e-05
1107,2.8147499e-05
1108,2.8147499e-05
1109,2.8147499e-05
1110,2.8147499e-05
1111,2.8147499e-05
1112,2.8147499e-05
1113,2.8147499e-05
1114,2.8147499e-05
1115,2.8147499e-05
1116,2.8147499e-05
1117,2.8147499e-05
1118,2.8147499e-05
1119,2.8147499e-05
1120,2.8147499e-05
1121,2.8147499e-05
1122,2.8147499e-05
1123,2.8147499e-05
1124,2.8147499e-05
1125,2.8147499e-05
1126,2.8147499e-05
1127,2.8147499e-05
1128,2.8147499e-05
1129,2.8147499e-05
1130,2.8147499e-05
1131,2.8147499e-05
1132,2.8147499e-05
1133,2.8147499e-05
1134,2.8147499e-05
1135,2.8147499e-05
1136,2.8147499e-05
1137,2.8147499e-05
1138,2.8147499e-05
1139,2.8147499e-05
1140,2.8147499e-05
1141,2.8147499e-05
1142,2.8147499e-05
1143,2.8147499e-05
1144,2.8147499e-05
1145,2.8147499e-05
1146,2.8147499e-05
1147,2.8147499e-05
1148,2.8147499e-05
1149,2.8147499e-05
1150,2.8147499e-05
1151,2.8147499e-05
1152,2.8147499e-05
1153,2.8147499e-05
1154,2.8147499e-05
1155,2.8147499e-05
1156,2.8147499e-05
1157,2.8147499e-05
1158,2.8147499e-05
1159,2.8147499e-05
1160,2.8147499e-05
1161,2.8147499e-05
1162,2.8147499e-05
1163,2.8147499e-05
1164,2.8147499e-05
1165,2.8147499e-05
1166,2.8147499e-05
1167,2.8147499e-05
1168,2.8147499e-05
1169,2.8147499e-05
1170,2.8147499e-05
1171,2.8147499e-05
1172,2.8147499e-05
1173,2.8147499e-05
1174,2.8147499e-05
1175,2.8147499e-05
1176,2.8147499e-05
1177,2.8147499e-05
1178,2.8147499e-05
1179,2.8147499e-05
1180,2.8147499e-05
1181,2.8147499e-05
1182,2.8147499e-05
1183,2.8147499e-05
1184,2.8147499e-05
1185,2.8147499e-05
1186,2.8147499e-05
1187,2.8147499e-05
1188,2.8147499e-05
1189,2.8147499e-05
1190,2.2518e-05
1191,2.2518e-05
1192,2.2518e-05
1193,2.2518e-05
1194,2.2518e-05
1195,2.2518e-05
1196,2.2518e-05
1197,2.2518e-05
1198,2.2518e-05
1199,2.2518e-05
1200,2.2518e-05
1201,2.2518e-05
1202,2.2518e-05
1203,2.2518e-05
1204,2.2518e-05
1205,2.2518e-05
1206,2.2518e-05
1207,2.2518e-05
1208,2.2518e-05
1209,2.2518e-05
1210,2.2518e-05
1211,2.2518e-05
1212,2.2518e-05
1213,2.2518e-05
1214,2.2518e-05
1215,2.2518e-05
1216,2.2518e-05
1217,2.2518e-05
1218,2.2518e-05
1219,2.2518e-05
1220,2.2518e-05
1221,2.2518e-05
1222,2.2518e-05
1223,2.2518e-05
1224,2.2518e-05
1225,2.2518e-05
1226,2.2518e-05
1227,2.2518e-05
1228,2.2518e-05
1229,2.2518e-05
1230,2.2518e-05
1231,2.2518e-05
1232,2.2518e-05
1233,2.2518e-05
1234,2.2518e-05
1235,2.2518e-05
1236,2.2518e-05
1237,2.2518e-05
1238,2.2518e-05
1239,2.2518e-05
1240,2.2518e-05
1241,2.2518e-05
1242,2.2518e-05
1243,2.2518e-05
1244,2.2518e-05
1245,2.2518e-05
1246,2.2518e-05
1247,2.2518e-05
1248,2.2518e-05
1249,2.2518e-05
1250,2.2518e-05
1251,2.2518e-05
1252,2.2518e-05
1253,2.2518e-05
1254,2.2518e-05
1255,2.2518e-05
1256,2.2518e-05
1257,2.2518e-05
1258,2.2518e-05
1259,2.2518e-05
1260,2.2518e-05
1261,2.2518e-05
1262,2.2518e-05
1263,2.2518e-05
1264,2.2518e-05
1265,2.2518e-05
1266,2.2518e-05
1267,2.2518e-05
1268,2.2518e-05
1269,2.2518e-05
1270,2.2518e-05
1271,2.2518e-05
1272,2.2518e-05
1273,2.2518e-05
1274,2.2518e-05
1275,2.2518e-05
1276,2.2518e-05
1277,2.2518e-05
1278,2.2518e-05
1279,2.2518e-05
1280,2.2518e-05
1281,2.2518e-05
1282,2.2518e-05
1283,2.2518e-05
1284,2.2518e-05
1285,2.2518e-05
1286,2.2518e-05
1287,2.2518e-05
1288,2.2518e-05
1289,2.2518e-05
1290,2.2518e-05
1291,2.2518e-05
1292,2.2518e-05
1293,2.2518e-05
1294,2.2518e-05
1295,2.2518e-05
1296,2.2518e-05
1297,2.2518e-05
1298,2.2518e-05
1299,2.2518e-05
1300,2.2518e-05
1301,2.2518e-05
1302,2.2518e-05
1303,2.2518e-05
1304,2.2518e-05
1305,2.2518e-05
1306,2.2518e-05
1307,2.2518e-05
1308,2.2518e-05
1309,2.2518e-05
1310,2.2518e-05
1311,2.2518e-05
1312,2.2518e-05
1313,2.2518e-05
1314,2.2518e-05
1315,2.2518e-05
1316,2.2518e-05
1317,2.2518e-05
1318,2.2518e-05
1319,2.2518e-05
1320,2.2518e-05
1321,2.2518e-05
1322,2.2518e-05
1323,2.2518e-05
1324,2.2518e-05
1325,2.2518e-05
1326,2.2518e-05
1327,2.2518e-05
1328,2.2518e-05
1329,2.2518e-05
1330,2.2518e-05
1331,2.2518e-05
1332,2.2518e-05
1333,2.2518e-05
1334,2.2518e-05
1335,2.2518e-05
1336,2.2518e-05
1337,2.2518e-05
1338,2.2518e-05
1339,2.2518e-05
1340,2.2518e-05
1341,2.2518e-05
1342,2.2518e-05
1343,2.2518e-05
1344,2.2518e-05
1345,2.2518e-05
1346,2.2518e-05
1347,2.2518e-05
1348,2.2518e-05
1349,2.2518e-05
1350,2.2518e-05
1351,2.2518e-05
1352,2.2518e-05
1353,2.2518e-05
1354,2.2518e-05
1355,2.2518e-05
1356,2.2518e-05
1357,2.2518e-05
1358,2.2518e-05
1359,2.2518e-05
1360,2.2518e-05
1361,2.2518e-05
1362,2.2518e-05
1363,2.2518e-05
1364,2.2518e-05
1365,2.2518e-05
1366,2.2518e-05
1367,2.2518e-05
1368,2.2518e-05
